,Comments,Date,Likes
217,Dante(Dana White's UFC) Vs. Vergil(Chatri Sityodtong's ONE),2023-09-04T19:00:34Z,0
218,Hope they will win over ufc,2023-09-04T18:51:06Z,0
219,The antithesis of Dana White. Thank You!,2023-09-04T17:47:14Z,0
220,"If Dana isn’t scared of this organisation, his hubris will cost him his crown",2023-09-04T12:23:25Z,0
221,In a world full of dana whites be a chatri sityodtong,2023-09-04T11:54:13Z,0
222,Wow!,2023-09-04T05:29:34Z,0
223,One championship rules,2023-09-04T01:07:54Z,1
224,"I just hope Chatri doesn't become the next Dana, I hope more big name UFC fighters jump ship to ONE",2023-09-04T01:07:26Z,0
225,nice docu but i dont think suffering is the way to greatness. If anything is pain. Suffering is selfmade. But even pain isnt the only way to greatness. But its definetly a very fast way.,2023-09-03T22:27:17Z,0
226,15:02 - IKIGAI,2023-09-03T19:18:11Z,0
227,"Funny how UFC traded Mighty Mouse aka Demetrious Johnson for some no name pleb that boxed with Jake Paul for money. It's time to put Dana White into his sleep.
Chatri will be loved by fighters and viewers sooner or later after Dana losing all his fighter for better pay and fair playground.",2023-09-03T18:36:28Z,0
228,I trained muay Thai with a guy named kak koonala from Thailand and He isn't lying about those packed tight heavy sand bags i have pictures of my shins after the first week and they are just black lol.  I loved it though I been trying to find the motivation to go back,2023-09-03T15:56:41Z,0
229,"I dont usually comment, but this video just hits me hard, its just what i needed right now, thank you",2023-09-03T11:21:50Z,0
230,ONE has higher quality fighters for all weights up to middle weight,2023-09-03T10:57:04Z,0
231,Love it. Thank you. I wanna be a fighter just to be able to go to One championship Instead of the UFC,2023-09-03T10:00:49Z,0
232,ONE Championship is SO much better than UFC,2023-09-03T06:09:23Z,0
233,"I related to his university years life style. I worked the first day when I was a International student in US university on min. wages and worked for 4 part time jobs after my dad lost his job. Per week, I slept 4 hours per day for 4 days and 3 days without sleep since I had to work and go to school. Never parties, never have time to watch any sitcom, no movies, many times had no money to eat and never have any free time. Just work, school and ran at 11pm before going to the studio for my school work and lifting weight between class since I worked in the gym room which the university allowed us to workout.  Those years was hard, but I had so much love from friends and hard life strengthen my character,  values in life and  push my  tenacity and drive to the next level.",2023-09-03T02:51:50Z,1
234,Found about Ikigai thru this channel. Made the sub more valuable. Thanks man,2023-09-03T01:26:35Z,0
235,One FC has more action going no doubt.,2023-09-03T00:34:15Z,0
236,"Absolutely in tears at the end of this. My world fell apart during covid as a junior doctor, completely burning out, spiralling into depression and years struggling to get my license back and my life together. I'm almost out but I feel more burned out inside than ever before, like I lost the warrior spirit, that drive to get up in the morning. Incredible shame crushes me the moment I wake up and regret burns me to ashes until I sleep. This was a very timely video for me that came seemingly out of nowhere. Thank you Patrick and thank you Chatri for this wonderful example and message of hope. I used to chant the karate oaths in the dojo, ""Endeavour, be faithful, seek perfection of character..."" but on a deep level I never really associated fighting/warrior culture with living an honourable, worthwhile, loving life. Osu!",2023-09-02T17:50:35Z,1
237,Crazy how if they do overthrow the UFC it will be because of affirmative action in Harvard 😂,2023-09-02T14:38:43Z,0
238,This channel needs more subscribers,2023-09-02T12:37:51Z,0
239,"He arrived ""to"" America? What language are we speaking here?",2023-09-02T04:47:01Z,0
240,"The One championship is much better, with great variety of fights and rules to fit",2023-09-01T22:00:43Z,0
241,That was inspirational and eye opening...,2023-09-01T19:03:59Z,0
242,typical arogant Dana White wound up too tight & a monoloply is never a good thing he should be wise enough to know that but he he is just a high school grad,2023-09-01T17:36:31Z,0
243,wow,2023-09-01T11:01:23Z,0
244,One championship is 100x better than ufc,2023-08-31T20:35:03Z,0
245,You can tell Danas' ego won't allow him to admit that that one FC is a worthy competitor.,2023-08-31T19:27:15Z,0
246,I love this ❤,2023-08-30T21:26:48Z,0
247,"“One Championship is not a start up, it’s my life”",2023-08-30T20:57:40Z,0
248,What a great story.  May his family continue much success and happiness together.,2023-08-30T00:13:51Z,0
249,Only one question how did he went from poor Asiatic kid to Harvard 😂😂😂😂,2023-08-30T00:12:13Z,1
250,😂😂😂😂😂,2023-08-29T15:26:52Z,1
251,Solid watch ty,2023-08-29T13:15:27Z,0
252,"What I learned is , we don’t have to be pro fighters to get involved in martial art we love.",2023-08-29T10:52:47Z,0
253,"But one has no drug test , everyone is on steroid.",2023-08-29T10:33:50Z,0
254,"Man, I am ready to run through a fucking brick wall just hoping my dream is on the other side!",2023-08-29T07:50:51Z,0
255,"Hands down one of if not the best documentary ive ever seen. Got me on an emotional rollercoaster ride but importantly i really really needed to hear the motivational message Chatri was trying to send. I can sense that i see life different now compared to before seeing the documentary. Thank you Chatri, good luck, i wish you all the success for the hard work and sacrifices you've made in order to entertain us fans.",2023-08-29T07:09:26Z,1
256,ONE keeps Dana up at night. Because he knows there's blood in the water. And its coming from the UFC. ONE is about the fighters and fighting fans. Asia has a fighting culture that is centuries deep. And is still as alive today as it was then. ONE doesn't capitalize on on flashy Irish assholes and wifebeaters. They capitalize on culture.,2023-08-29T06:30:32Z,0
257,Well one thing is blatantly obvious is this guy had a amazing mother and dana did not...,2023-08-29T05:53:39Z,0
258,JUST SOUNDS LIKE A PRIVELEGED ASIAN...  MAKING DRAMA OUT OF FU**-ALL,2023-08-29T04:57:27Z,0
259,I love what he says about the U.F.C. supporting all sorts of degenerates - so long as it brings in money. It is also a platform teaming with white supremacists - you see it in their crowds - and in their fans on all of these platforms.,2023-08-29T04:25:33Z,0
260,Bro shared his College dorm room with his mother. That's the realest shit I ever heard.,2023-08-29T02:29:38Z,0
261,gave me goosebumps,2023-08-28T22:48:38Z,0
262,I WANT TO WATCH THE COMPETITION.. WHO KNOWS IT SOUNDS LIKE I MIGHT SWITCH.. HOW CAN I WATCH?? WHAT CHANNEL OR HOW DOES IT WORK TO BE A VIEWER?? I TRUST HIM MORE THAN WINO WHITE..,2023-08-28T21:20:54Z,0
263,This was powerful asf...thank you for this.,2023-08-28T18:54:29Z,0
264,basically the dude got bored.,2023-08-28T17:55:32Z,0
265,never watchin ufc again ONE IS WAY BETTER PEOPLE ITS WAAAAAAY BETTER,2023-08-28T14:26:40Z,0
266,It takes a lot to compete with someone like UFC. Will be curious what ONE does better or different from UFC besides signing the best fighters and getting them paid correctly.,2023-08-28T08:29:51Z,0
267,How much debt is One in now?,2023-08-28T08:26:22Z,0
268,"Top, TOP production.
As they say, there's levels.",2023-08-27T22:20:13Z,0
269,I first saw MMA when I was around 30.  It was way better than football and etc... I was working full time in Houston as a HVAC tech.  It is hell there in the attic but these MMA fighters kept me going.  My job is pain and major discomfort but I had to be as tough like these guys.  MMA is my sport since then.,2023-08-27T21:00:52Z,0
270,Greatest documentary ever seen !!!!!!,2023-08-27T18:59:19Z,1
271,Victor is coming back.. It can only get better,2023-08-27T17:03:18Z,0
272,I consider 1 to be the no.1 martial arts organization,2023-08-27T15:06:42Z,0
273,RICKKKKKKKKYYYYY!!!!❤❤❤❤,2023-08-27T14:02:24Z,0
274,Total different mentality from the trashy westernised UFC.,2023-08-27T04:53:27Z,0
275,His mom is trash 😒,2023-08-27T03:43:27Z,0
276,amazing production - keep em coming,2023-08-26T23:39:29Z,0
277,amazing mom,2023-08-26T23:26:01Z,0
278,He literally forgot to mention the worlds oldest Martial art “Kalaripattyu” from India 🇮🇳,2023-08-26T21:49:46Z,0
279,ONE will never beat out UFC without a PPV revenue model.,2023-08-25T06:29:01Z,0
280,What a life story! Very emotional. Teaches you to be more grateful for everything ❤,2023-08-25T01:41:16Z,4
281,"Nice Try but UFC is UFC you just dont put another brand out of the blue and all of the sudden you will start buying into it 
People buy Colgate because of its seniority",2023-08-25T00:51:38Z,0
282,Then poach stylebender,2023-08-24T22:31:57Z,0
283,This dude is blessed a good inspiration get jones vs ngannou in one fc it will officially kill the ufc,2023-08-24T22:31:24Z,0
284,"Here is the main thing, The Asian market whilst huge is not the be all and end all, admission prices are much smaller, they have no real PPV model, No one in Europe or the West cares who is fighting on the next One FC card, Where Bellator not owned by Viacom therefore gonna take over MMA? Was Pride FC not a gigantic organisation that at one time DID take some of the South American and Yank talent over but the Yanks usually went there rather than UFC because they were full of Steroids lets be honest. The UFC will ALWAYS be the world wide leader in Mixed Martial Arts because they FOUNDED the concept, to be UFC champion is every MMA fighters dream, there are kids right now in America 13-14 years old wrestling hard in high school and taking MMA classes  during the week to become the very best MMA fighter they can as being a champion MMA fighter is a dream of kids now all thanks to what the UFC done",2023-08-24T21:21:23Z,0
285,made me cry,2023-08-24T19:03:46Z,0
286,"Amazing production, well done!!",2023-08-24T13:21:59Z,0
287,Just. Wow,2023-08-24T12:09:51Z,0
288,Great docu and inspiring individual.,2023-08-24T07:30:41Z,0
289,Boom ! Pay big ufc stars more money than ufc & you'll succeed,2023-08-24T07:15:09Z,0
290,That was a really good video,2023-08-24T01:46:42Z,0
291,Why couldn't his mom work a few jobs. Especially in America?,2023-08-23T21:41:09Z,0
292,"I honestly enjoy ONE far more than UFC these days. UFC was great and still has phenomenal fighters, but what I love about ONE is that it has a lot more fighters from various cultures, gives Asia, the birthplace of martial arts, a far bigger platform.
And combatants also come from disciplines that are ACTUALLY different where virtually EVERY fighter in the UFC looks indistinguishable from one another in terms of techniques.
In ONE you can often see differences in style if you pay attention.
Chatri Sityodtong is doing great things. Bless his hearts.",2023-08-23T20:42:55Z,0
293,"I love ufc to death to death but i hope this guy takes over the combat sports, UFC is turning into circus show now. I started watching since ufc 47, Now I lost interest. They don't take the time to build the fighters. wtf. ufc is only thinking of shorting pimping the fighters. that's it. they don't think long term. And what's with with cringy, insulting each other as based for promoting the fight. FIght should be promoted based on skills than mouth, if u want to build the greatest credited sport",2023-08-23T16:48:53Z,0
